secID,ticker,secShortName,cnSpell,exchangeCD,assetClass,listStatusCD,listDate,transCurrCD,ISIN,partyID
300283.XSHE,300283,温州宏丰,WZHF,XSHE,E,L,2012-01-10,CNY,CNE100001F86,56289.0
300284.XSHE,300284,苏交科,SJK,XSHE,E,L,2012-01-10,CNY,CNE100001F94,53543.0
300285.XSHE,300285,国瓷材料,GCCL,XSHE,E,L,2012-01-13,CNY,CNE100001FB0,61173.0
300286.XSHE,300286,安科瑞,AKR,XSHE,E,L,2012-01-13,CNY,CNE100001FC8,61709.0
300287.XSHE,300287,飞利信,FLX,XSHE,E,L,2012-02-01,CNY,CNE100001BD5,63060.0
300288.XSHE,300288,朗玛信息,LMXX,XSHE,E,L,2012-02-16,CNY,CNE100001C14,61807.0
300289.XSHE,300289,利德曼,LDM,XSHE,E,L,2012-02-16,CNY,CNE100001C22,64275.0
300290.XSHE,300290,荣科科技,RKKJ,XSHE,E,L,2012-02-16,CNY,CNE100001C30,63061.0
300291.XSHE,300291,华录百纳,HLBN,XSHE,E,L,2012-02-09,CNY,CNE100001BX3,64602.0
300292.XSHE,300292,吴通控股,WTKG,XSHE,E,L,2012-02-29,CNY,CNE100001C89,65181.0
300293.XSHE,300293,蓝英装备,LYZB,XSHE,E,L,2012-03-08,CNY,CNE100001FD6,59264.0
300294.XSHE,300294,博雅生物,BYSW,XSHE,E,L,2012-03-08,CNY,CNE100001FF1,54079.0
300295.XSHE,300295,三六五网,SLWW,XSHE,E,L,2012-03-15,CNY,CNE100001C97,25087.0
300296.XSHE,300296,利亚德,LYD,XSHE,E,L,2012-03-15,CNY,CNE100001CB7,65370.0
300297.XSHE,300297,蓝盾股份,LDGF,XSHE,E,L,2012-03-15,CNY,CNE100001CC5,65154.0
300298.XSHE,300298,三诺生物,SNSW,XSHE,E,L,2012-03-19,CNY,CNE100001CJ0,63077.0
300299.XSHE,300299,富春通信,FCTX,XSHE,E,L,2012-03-19,CNY,CNE100001CK8,65702.0
300300.XSHE,300300,汉鼎股份,HDGF,XSHE,E,L,2012-03-19,CNY,CNE100001CL6,65517.0
300301.XSHE,300301,长方照明,CFZM,XSHE,E,L,2012-03-21,CNY,CNE100001CV5,65369.0
300302.XSHE,300302,同有科技,TYKJ,XSHE,E,L,2012-03-21,CNY,CNE100001CW3,65679.0
300303.XSHE,300303,聚飞光电,JFGD,XSHE,E,L,2012-03-19,CNY,CNE100001CM4,53084.0
300304.XSHE,300304,云意电气,YYDQ,XSHE,E,L,2012-03-21,CNY,CNE100001CX1,65423.0
300305.XSHE,300305,裕兴股份,YXGF,XSHE,E,L,2012-03-29,CNY,CNE100001CR3,38109.0
300306.XSHE,300306,远方光电,YFGD,XSHE,E,L,2012-03-29,CNY,CNE100001CS1,65425.0
300307.XSHE,300307,慈星股份,CXGF,XSHE,E,L,2012-03-29,CNY,CNE100001CT9,65325.0
300308.XSHE,300308,中际装备,ZJZB,XSHE,E,L,2012-04-10,CNY,CNE100001CY9,65680.0
300309.XSHE,300309,吉艾科技,JAKJ,XSHE,E,L,2012-04-10,CNY,CNE100001CZ6,65368.0
300310.XSHE,300310,宜通世纪,YTSJ,XSHE,E,L,2012-04-25,CNY,CNE100001D47,65324.0
300311.XSHE,300311,任子行,RZX,XSHE,E,L,2012-04-25,CNY,CNE100001D54,65618.0
300312.XSHE,300312,邦讯技术,BXJS,XSHE,E,L,2012-05-08,CNY,CNE100001DC3,65694.0
300313.XSHE,300313,天山生物,TSSW,XSHE,E,L,2012-04-25,CNY,CNE100001D62,65596.0
300314.XSHE,300314,戴维医疗,DWYL,XSHE,E,L,2012-05-08,CNY,CNE100001DD1,65597.0
300315.XSHE,300315,掌趣科技,ZQKJ,XSHE,E,L,2012-05-11,CNY,CNE100001DH2,65696.0
300316.XSHE,300316,晶盛机电,JSJD,XSHE,E,L,2012-05-11,CNY,CNE100001DJ8,66163.0
300317.XSHE,300317,珈伟股份,JWGF,XSHE,E,L,2012-05-11,CNY,CNE100001DK6,65693.0
300318.XSHE,300318,博晖创新,BHCX,XSHE,E,L,2012-05-23,CNY,CNE000001QR4,2269.0
300319.XSHE,300319,麦捷科技,MJKJ,XSHE,E,L,2012-05-23,CNY,CNE100001DM2,66174.0
300320.XSHE,300320,海达股份,HDGF,XSHE,E,L,2012-06-01,CNY,CNE100001DT7,65595.0
300321.XSHE,300321,同大股份,TDGF,XSHE,E,L,2012-05-23,CNY,CNE100001DL4,37710.0
300322.XSHE,300322,硕贝德,SBD,XSHE,E,L,2012-06-08,CNY,CNE100001F03,66148.0
300323.XSHE,300323,华灿光电,HCGD,XSHE,E,L,2012-06-01,CNY,CNE100001DV3,66150.0
300324.XSHE,300324,旋极信息,XJXX,XSHE,E,L,2012-06-08,CNY,CNE100001F11,62387.0
300325.XSHE,300325,德威新材,DWXC,XSHE,E,L,2012-06-01,CNY,CNE100001DW1,39368.0
300326.XSHE,300326,凯利泰,KLT,XSHE,E,L,2012-06-13,CNY,CNE100001FG9,65476.0
300327.XSHE,300327,中颖电子,ZYDZ,XSHE,E,L,2012-06-13,CNY,CNE100001FH7,65617.0
300328.XSHE,300328,宜安科技,YAKJ,XSHE,E,L,2012-06-19,CNY,CNE100001H01,66111.0
300329.XSHE,300329,海伦钢琴,HLGQ,XSHE,E,L,2012-06-19,CNY,CNE100001H19,38670.0
300330.XSHE,300330,华虹计通,HHJT,XSHE,E,L,2012-06-19,CNY,CNE100001H27,65681.0
300331.XSHE,300331,苏大维格,SDWG,XSHE,E,L,2012-06-28,CNY,CNE100001H35,39261.0
300332.XSHE,300332,天壕环境,THHJ,XSHE,E,L,2012-06-28,CNY,CNE100001H43,65491.0
300333.XSHE,300333,兆日科技,ZRKJ,XSHE,E,L,2012-06-28,CNY,CNE100001H50,66166.0
300334.XSHE,300334,津膜科技,JMKJ,XSHE,E,L,2012-07-05,CNY,CNE100001HF7,66145.0
300335.XSHE,300335,迪森股份,DSGF,XSHE,E,L,2012-07-10,CNY,CNE100001HG5,66195.0
300336.XSHE,300336,新文化,XWH,XSHE,E,L,2012-07-10,CNY,CNE100001HH3,66149.0
300337.XSHE,300337,银邦股份,YBGF,XSHE,E,L,2012-07-18,CNY,CNE100001JS6,66152.0
300338.XSHE,300338,开元仪器,KYYQ,XSHE,E,L,2012-07-26,CNY,CNE100001JV0,66142.0
300339.XSHE,300339,润和软件,RHRJ,XSHE,E,L,2012-07-18,CNY,CNE100001JT4,46309.0
300340.XSHE,300340,科恒股份,KHGF,XSHE,E,L,2012-07-26,CNY,CNE100001JW8,40302.0
300341.XSHE,300341,麦迪电气,MDDQ,XSHE,E,L,2012-07-26,CNY,CNE100001JX6,66146.0
300342.XSHE,300342,天银机电,TYJD,XSHE,E,L,2012-07-26,CNY,CNE100001JY4,66198.0
300343.XSHE,300343,联创股份,LCGF,XSHE,E,L,2012-08-01,CNY,CNE100001K14,66168.0
300344.XSHE,300344,太空板业,TKBY,XSHE,E,L,2012-08-01,CNY,CNE100001K22,66173.0
300345.XSHE,300345,红宇新材,HYXC,XSHE,E,L,2012-08-01,CNY,CNE100001K30,40411.0
300346.XSHE,300346,南大光电,NDGD,XSHE,E,L,2012-08-07,CNY,CNE100001K48,66165.0
300347.XSHE,300347,泰格医药,TGYY,XSHE,E,L,2012-08-17,CNY,CNE100001KV8,66130.0
300348.XSHE,300348,长亮科技,CLKJ,XSHE,E,L,2012-08-17,CNY,CNE100001KW6,66138.0
300349.XSHE,300349,金卡股份,JKGF,XSHE,E,L,2012-08-17,CNY,CNE100001KX4,66112.0
300350.XSHE,300350,华鹏飞,HPF,XSHE,E,L,2012-08-21,CNY,CNE100001NW0,62398.0
300351.XSHE,300351,永贵电器,YGDQ,XSHE,E,L,2012-09-20,CNY,CNE100001P35,66231.0
300352.XSHE,300352,北信源,BXY,XSHE,E,L,2012-09-12,CNY,CNE100001P43,66121.0
300353.XSHE,300353,东土科技,DTKJ,XSHE,E,L,2012-09-27,CNY,CNE100001M38,34104.0
300354.XSHE,300354,东华测试,DHCS,XSHE,E,L,2012-09-20,CNY,CNE100001P19,66220.0
300355.XSHE,300355,蒙草抗旱,MCKH,XSHE,E,L,2012-09-27,CNY,CNE100001P01,66126.0
300356.XSHE,300356,光一科技,GYKJ,XSHE,E,L,2012-10-09,CNY,CNE100001M53,66151.0
600000.XSHG,600000,浦发银行,PFYH,XSHG,E,L,1999-11-10,CNY,CNE0000011B7,603.0
600004.XSHG,600004,白云机场,BYJC,XSHG,E,L,2003-04-28,CNY,CNE000001DX0,607.0
600005.XSHG,600005,武钢股份,WGGF,XSHG,E,L,1999-08-03,CNY,CNE000000ZZ0,608.0
600006.XSHG,600006,东风汽车,DFQC,XSHG,E,L,1999-07-27,CNY,CNE000000ZT3,609.0
600007.XSHG,600007,中国国贸,ZGGM,XSHG,E,L,1999-03-12,CNY,CNE000000YH1,610.0
600008.XSHG,600008,首创股份,SCGF,XSHG,E,L,2000-04-27,CNY,CNE000001295,611.0
600009.XSHG,600009,上海机场,SHJC,XSHG,E,L,1998-02-18,CNY,CNE000000V89,612.0
600010.XSHG,600010,包钢股份,BGGF,XSHG,E,L,2001-03-09,CNY,CNE0000017H1,613.0
600011.XSHG,600011,华能国际,HNGJ,XSHG,E,L,2001-12-06,CNY,CNE000001998,614.0
600012.XSHG,600012,皖通高速,WTGS,XSHG,E,L,2003-01-07,CNY,CNE000001DC4,615.0
600015.XSHG,600015,华夏银行,HXYH,XSHG,E,L,2003-09-12,CNY,CNE000001FW7,616.0
600016.XSHG,600016,民生银行,MSYH,XSHG,E,L,2000-12-19,CNY,CNE0000015Y0,617.0
600017.XSHG,600017,日照港,RZG,XSHG,E,L,2006-10-17,CNY,CNE000001P03,2134.0
600018.XSHG,600018,上港集团,SGJT,XSHG,E,L,2006-10-26,CNY,CNE0000013N8,2147.0
600019.XSHG,600019,宝钢股份,BGGF,XSHG,E,L,2000-12-12,CNY,CNE0000015R4,619.0
600020.XSHG,600020,中原高速,ZYGS,XSHG,E,L,2003-08-08,CNY,CNE000001FL0,620.0
600021.XSHG,600021,上海电力,SHDL,XSHG,E,L,2003-10-29,CNY,CNE000001G53,621.0
600022.XSHG,600022,山东钢铁,SDGT,XSHG,E,L,2004-06-29,CNY,CNE000001JV1,1675.0
600023.XSHG,600023,浙能电力,ZNDL,XSHG,E,L,2013-12-19,CNY,CNE100001SP3,66309.0
600026.XSHG,600026,中海发展,ZHFZ,XSHG,E,L,2002-05-23,CNY,CNE000001BD6,622.0
600027.XSHG,600027,华电国际,HDGJ,XSHG,E,L,2005-02-03,CNY,CNE000001LJ2,1745.0
600028.XSHG,600028,中国石化,ZGSH,XSHG,E,L,2001-08-08,CNY,CNE0000018G1,623.0
600029.XSHG,600029,南方航空,NFHK,XSHG,E,L,2003-07-25,CNY,CNE000001FG0,624.0
600030.XSHG,600030,中信证券,ZXZQ,XSHG,E,L,2003-01-06,CNY,CNE000001DB6,625.0
600031.XSHG,600031,三一重工,SYZG,XSHG,E,L,2003-07-03,CNY,CNE000001F70,626.0
600033.XSHG,600033,福建高速,FJGS,XSHG,E,L,2001-02-09,CNY,CNE000001717,627.0
600035.XSHG,600035,楚天高速,CTGS,XSHG,E,L,2004-03-10,CNY,CNE000001GW5,628.0
600036.XSHG,600036,招商银行,ZSYH,XSHG,E,L,2002-04-09,CNY,CNE000001B33,629.0
600037.XSHG,600037,歌华有线,GHYX,XSHG,E,L,2001-02-08,CNY,CNE0000016Y8,630.0
600038.XSHG,600038,中直股份,ZZGF,XSHG,E,L,2000-12-18,CNY,CNE0000015V6,631.0
600039.XSHG,600039,四川路桥,SCLQ,XSHG,E,L,2003-03-25,CNY,CNE000001DQ4,632.0
600048.XSHG,600048,保利地产,BLDC,XSHG,E,L,2006-07-31,CNY,CNE000001ND1,2060.0
600050.XSHG,600050,中国联通,ZGLT,XSHG,E,L,2002-10-09,CNY,CNE000001CS2,633.0
600051.XSHG,600051,宁波联合,NBLH,XSHG,E,L,1997-04-10,CNY,CNE000000PL1,634.0
600052.XSHG,600052,浙江广厦,ZJGS,XSHG,E,L,1997-04-15,CNY,CNE000000PM9,635.0
600053.XSHG,600053,中江地产,ZJDC,XSHG,E,L,1997-04-18,CNY,CNE000000PP2,636.0
600054.XSHG,600054,黄山旅游,HSLY,XSHG,E,L,1997-05-06,CNY,CNE000000PV0,637.0
600055.XSHG,600055,华润万东,HRWD,XSHG,E,L,1997-05-19,CNY,CNE000000PZ1,638.0
600056.XSHG,600056,中国医药,ZGYY,XSHG,E,L,1997-05-15,CNY,CNE000000Q29,639.0
600057.XSHG,600057,象屿股份,XYGF,XSHG,E,L,1997-06-04,CNY,CNE000000QN5,640.0
600058.XSHG,600058,五矿发展,WKFZ,XSHG,E,L,1997-05-28,CNY,CNE000000Q78,641.0
600059.XSHG,600059,古越龙山,GYLS,XSHG,E,L,1997-05-16,CNY,CNE000000Q03,642.0
600060.XSHG,600060,海信电器,HXDQ,XSHG,E,L,1997-04-22,CNY,CNE000000PF3,643.0
600061.XSHG,600061,国投安信,GTAX,XSHG,E,L,1997-05-19,CNY,CNE000000Q11,644.0
600062.XSHG,600062,华润双鹤,HRSH,XSHG,E,L,1997-05-22,CNY,CNE000000Q94,645.0
600063.XSHG,600063,皖维高新,WWGX,XSHG,E,L,1997-05-28,CNY,CNE000000QH7,646.0
600064.XSHG,600064,南京高科,NJGK,XSHG,E,L,1997-05-06,CNY,CNE000000PX6,647.0
600066.XSHG,600066,宇通客车,YTKC,XSHG,E,L,1997-05-08,CNY,CNE000000PY4,649.0
600067.XSHG,600067,冠城大通,GCDT,XSHG,E,L,1997-05-08,CNY,CNE000000QD6,650.0
600068.XSHG,600068,葛洲坝,GZB,XSHG,E,L,1997-05-26,CNY,CNE000000QF1,651.0
600069.XSHG,600069,*ST银鸽,STYG,XSHG,E,L,1997-04-30,CNY,CNE000000PT4,652.0
600070.XSHG,600070,浙江富润,ZJFR,XSHG,E,L,1997-06-04,CNY,CNE000000QP0,653.0
600071.XSHG,600071,*ST光学,*STGX,XSHG,E,L,1997-05-28,CNY,CNE000000QJ3,654.0
600072.XSHG,600072,钢构工程,GGGC,XSHG,E,L,1997-06-03,CNY,CNE000000QR6,655.0
600073.XSHG,600073,上海梅林,SHML,XSHG,E,L,1997-07-04,CNY,CNE000000RS2,656.0
600074.XSHG,600074,保千里,BQL,XSHG,E,L,1997-06-23,CNY,CNE000000RC6,657.0
600075.XSHG,600075,新疆天业,XJTY,XSHG,E,L,1997-06-17,CNY,CNE000000R10,658.0
600076.XSHG,600076,青鸟华光,QNHG,XSHG,E,L,1997-05-26,CNY,CNE000000QB0,659.0
600077.XSHG,600077,宋都股份,SDGF,XSHG,E,L,1997-05-20,CNY,CNE000000Q86,660.0
600078.XSHG,600078,澄星股份,CXGF,XSHG,E,L,1997-06-27,CNY,CNE000000R51,661.0
600079.XSHG,600079,人福医药,RFYY,XSHG,E,L,1997-06-06,CNY,CNE000000QW6,662.0
600080.XSHG,600080,金花股份,JHGF,XSHG,E,L,1997-06-12,CNY,CNE000000QQ8,663.0
600081.XSHG,600081,东风科技,DFKJ,XSHG,E,L,1997-07-03,CNY,CNE000000RP8,664.0
600082.XSHG,600082,海泰发展,HTFZ,XSHG,E,L,1997-06-20,CNY,CNE000000RD4,665.0
600083.XSHG,600083,博信股份,BXGF,XSHG,E,L,1997-06-06,CNY,CNE000000R28,666.0
600084.XSHG,600084,中葡股份,ZPGF,XSHG,E,L,1997-07-11,CNY,CNE000000RZ7,667.0
600085.XSHG,600085,同仁堂,TRT,XSHG,E,L,1997-06-25,CNY,CNE000000R69,668.0
600086.XSHG,600086,东方金钰,DFJY,XSHG,E,L,1997-06-06,CNY,CNE000000QX4,669.0
600088.XSHG,600088,中视传媒,ZSCM,XSHG,E,L,1997-06-16,CNY,CNE000000QY2,671.0
600089.XSHG,600089,特变电工,TBDG,XSHG,E,L,1997-06-18,CNY,CNE000000RB8,672.0
600090.XSHG,600090,啤酒花,PJH,XSHG,E,L,1997-06-16,CNY,CNE000000QK1,673.0
600091.XSHG,600091,*ST明科,*STMK,XSHG,E,L,1997-07-04,CNY,CNE000000RQ6,674.0
600093.XSHG,600093,禾嘉股份,HJGF,XSHG,E,L,1997-06-26,CNY,CNE000000RG7,676.0
600094.XSHG,600094,大名城,DMC,XSHG,E,L,1997-07-03,CNY,CNE000000S76,677.0
600095.XSHG,600095,哈高科,HGK,XSHG,E,L,1997-07-08,CNY,CNE000000S68,678.0
600096.XSHG,600096,云天化,YTH,XSHG,E,L,1997-07-09,CNY,CNE000000S01,679.0
600097.XSHG,600097,开创国际,KCGJ,XSHG,E,L,1997-06-19,CNY,CNE000000QT2,680.0
600098.XSHG,600098,广州发展,GZFZ,XSHG,E,L,1997-07-18,CNY,CNE000000SB6,681.0
600099.XSHG,600099,林海股份,LHGF,XSHG,E,L,1997-07-04,CNY,CNE000000RX2,682.0
600100.XSHG,600100,同方股份,TFGF,XSHG,E,L,1997-06-27,CNY,CNE000000RK9,683.0
600101.XSHG,600101,明星电力,MXDL,XSHG,E,L,1997-06-27,CNY,CNE000000SC4,684.0
600103.XSHG,600103,青山纸业,QSZY,XSHG,E,L,1997-07-03,CNY,CNE000000S19,686.0
600104.XSHG,600104,上汽集团,SQJT,XSHG,E,L,1997-11-25,CNY,CNE000000TY6,687.0
600105.XSHG,600105,永鼎股份,YDGF,XSHG,E,L,1997-09-29,CNY,CNE000000T83,688.0
600106.XSHG,600106,重庆路桥,CQLQ,XSHG,E,L,1997-06-18,CNY,CNE000000R93,689.0
600107.XSHG,600107,美尔雅,MEY,XSHG,E,L,1997-11-06,CNY,CNE000000TN9,690.0
600108.XSHG,600108,亚盛集团,YSJT,XSHG,E,L,1997-08-18,CNY,CNE000000SP6,691.0
600109.XSHG,600109,国金证券,GJZQ,XSHG,E,L,1997-08-07,CNY,CNE000000SV4,692.0
600110.XSHG,600110,中科英华,ZKYH,XSHG,E,L,1997-10-07,CNY,CNE000000TB4,693.0
600111.XSHG,600111,北方稀土,BFXT,XSHG,E,L,1997-09-24,CNY,CNE000000T18,694.0
600112.XSHG,600112,天成控股,TCKG,XSHG,E,L,1997-11-27,CNY,CNE000000TV2,695.0
600113.XSHG,600113,浙江东日,ZJDR,XSHG,E,L,1997-10-21,CNY,CNE000000TC2,696.0
600114.XSHG,600114,东睦股份,DMGF,XSHG,E,L,2004-05-11,CNY,CNE000001HK8,697.0
600115.XSHG,600115,东方航空,DFHK,XSHG,E,L,1997-11-05,CNY,CNE000000TR0,698.0
600116.XSHG,600116,三峡水利,SXSL,XSHG,E,L,1997-08-04,CNY,CNE000000SN1,699.0
600117.XSHG,600117,西宁特钢,XNTG,XSHG,E,L,1997-10-15,CNY,CNE000000TF5,700.0
600118.XSHG,600118,中国卫星,ZGWX,XSHG,E,L,1997-09-08,CNY,CNE000000SM3,701.0
600119.XSHG,600119,长江投资,CJTZ,XSHG,E,L,1998-01-15,CNY,CNE000000V22,702.0
600120.XSHG,600120,浙江东方,ZJDF,XSHG,E,L,1997-12-01,CNY,CNE000000V06,703.0
600121.XSHG,600121,郑州煤电,ZZMD,XSHG,E,L,1998-01-07,CNY,CNE000000TS8,704.0
600122.XSHG,600122,宏图高科,HTGK,XSHG,E,L,1998-04-20,CNY,CNE000000VP0,705.0
600123.XSHG,600123,兰花科创,LHKC,XSHG,E,L,1998-12-17,CNY,CNE000000XZ5,706.0
600125.XSHG,600125,铁龙物流,TLWL,XSHG,E,L,1998-05-11,CNY,CNE000000VW6,707.0
600126.XSHG,600126,杭钢股份,HGGF,XSHG,E,L,1998-03-11,CNY,CNE000000V97,708.0
600127.XSHG,600127,金健米业,JJMY,XSHG,E,L,1998-05-06,CNY,CNE000000VT2,709.0
600128.XSHG,600128,弘业股份,HYGF,XSHG,E,L,1997-09-01,CNY,CNE000000SY8,710.0
600129.XSHG,600129,太极集团,TJJT,XSHG,E,L,1997-11-18,CNY,CNE000000TQ2,711.0
600130.XSHG,600130,波导股份,BDGF,XSHG,E,L,2000-07-06,CNY,CNE0000013F4,712.0
600131.XSHG,600131,岷江水电,MJSD,XSHG,E,L,1998-04-02,CNY,CNE000000VJ3,713.0
600132.XSHG,600132,重庆啤酒,CQPJ,XSHG,E,L,1997-10-30,CNY,CNE000000TL3,714.0
600133.XSHG,600133,东湖高新,DHGX,XSHG,E,L,1998-02-12,CNY,CNE000000V71,715.0
600135.XSHG,600135,乐凯胶片,LKJP,XSHG,E,L,1998-01-22,CNY,CNE000000V63,716.0
600136.XSHG,600136,道博股份,DBGF,XSHG,E,L,1998-03-03,CNY,CNE000000VC8,717.0
600137.XSHG,600137,浪莎股份,LSGF,XSHG,E,L,1998-04-16,CNY,CNE000000VX4,718.0
600138.XSHG,600138,中青旅,ZQL,XSHG,E,L,1997-12-03,CNY,CNE000000V14,719.0
600139.XSHG,600139,西部资源,XBZY,XSHG,E,L,1998-02-25,CNY,CNE000000VD6,720.0
600141.XSHG,600141,兴发集团,XFJT,XSHG,E,L,1999-06-16,CNY,CNE000000ZC9,721.0
600143.XSHG,600143,金发科技,JFKJ,XSHG,E,L,2004-06-23,CNY,CNE000001JP3,1676.0
600145.XSHG,600145,*ST新亿,*STXY,XSHG,E,L,1999-09-23,CNY,CNE0000010F0,722.0
600146.XSHG,600146,商赢环球,SYHQ,XSHG,E,L,1999-07-07,CNY,CNE000000ZL0,723.0
600148.XSHG,600148,长春一东,CCYD,XSHG,E,L,1998-05-20,CNY,CNE000000VY2,724.0
600149.XSHG,600149,廊坊发展,LFFZ,XSHG,E,L,1999-10-14,CNY,CNE0000010G8,725.0
600150.XSHG,600150,中国船舶,ZGCB,XSHG,E,L,1998-05-20,CNY,CNE000000W05,726.0
600151.XSHG,600151,航天机电,HTJD,XSHG,E,L,1998-06-05,CNY,CNE000000W96,727.0
600152.XSHG,600152,维科精华,WKJH,XSHG,E,L,1998-06-09,CNY,CNE000000WK9,728.0
600153.XSHG,600153,建发股份,JFGF,XSHG,E,L,1998-06-16,CNY,CNE000000WL7,729.0
600155.XSHG,600155,宝硕股份,BSGF,XSHG,E,L,1998-09-18,CNY,CNE000000X53,730.0
600156.XSHG,600156,华升股份,HSGF,XSHG,E,L,1998-05-27,CNY,CNE000000W39,731.0
600157.XSHG,600157,永泰能源,YTNY,XSHG,E,L,1998-05-13,CNY,CNE000000WD4,732.0
600158.XSHG,600158,中体产业,ZTCY,XSHG,E,L,1998-03-27,CNY,CNE000000VF1,733.0
600159.XSHG,600159,大龙地产,DLDC,XSHG,E,L,1998-05-26,CNY,CNE000000W21,734.0
600160.XSHG,600160,巨化股份,JHGF,XSHG,E,L,1998-06-26,CNY,CNE000000WQ6,735.0
600161.XSHG,600161,天坛生物,TTSW,XSHG,E,L,1998-06-16,CNY,CNE000000WF9,736.0
600162.XSHG,600162,香江控股,XJKG,XSHG,E,L,1998-06-09,CNY,CNE000000WG7,737.0
600163.XSHG,600163,*ST南纸,*STNZ,XSHG,E,L,1998-06-02,CNY,CNE000000W62,738.0
600165.XSHG,600165,新日恒力,XRHL,XSHG,E,L,1998-05-29,CNY,CNE000000W47,739.0
600166.XSHG,600166,福田汽车,FTQC,XSHG,E,L,1998-06-02,CNY,CNE000000WC6,740.0
600167.XSHG,600167,联美控股,LMKG,XSHG,E,L,1999-01-28,CNY,CNE000000Y94,741.0
600168.XSHG,600168,武汉控股,WHKG,XSHG,E,L,1998-04-27,CNY,CNE000000VR6,742.0
600169.XSHG,600169,太原重工,TYZG,XSHG,E,L,1998-09-04,CNY,CNE000000X12,743.0
600170.XSHG,600170,上海建工,SHJG,XSHG,E,L,1998-06-23,CNY,CNE000000WR4,744.0
600171.XSHG,600171,上海贝岭,SHBL,XSHG,E,L,1998-09-24,CNY,CNE000000XB6,745.0
600172.XSHG,600172,黄河旋风,HHXF,XSHG,E,L,1998-11-26,CNY,CNE000000XT8,746.0
600173.XSHG,600173,卧龙地产,WLDC,XSHG,E,L,1999-04-15,CNY,CNE000000YR0,747.0
600175.XSHG,600175,美都能源,MDNY,XSHG,E,L,1999-04-08,CNY,CNE000000YT6,748.0
600176.XSHG,600176,中国巨石,ZGJS,XSHG,E,L,1999-04-22,CNY,CNE000000YM1,749.0
600177.XSHG,600177,雅戈尔,YGE,XSHG,E,L,1998-11-19,CNY,CNE000000XR2,750.0
600178.XSHG,600178,东安动力,DADL,XSHG,E,L,1998-10-14,CNY,CNE000000XJ9,751.0
600179.XSHG,600179,黑化股份,HHGF,XSHG,E,L,1998-11-04,CNY,CNE000000XN1,752.0
600180.XSHG,600180,瑞茂通,RMT,XSHG,E,L,1998-07-03,CNY,CNE000000WT0,753.0
600182.XSHG,600182,S佳通,SJT,XSHG,E,L,1999-05-07,CNY,CNE000000Z10,755.0
600183.XSHG,600183,生益科技,SYKJ,XSHG,E,L,1998-10-28,CNY,CNE000000XL5,756.0
600184.XSHG,600184,光电股份,GDGF,XSHG,E,L,2003-11-06,CNY,CNE000001G61,757.0
600185.XSHG,600185,格力地产,GLDC,XSHG,E,L,1999-06-11,CNY,CNE000000ZF2,758.0
600186.XSHG,600186,莲花味精,LHWJ,XSHG,E,L,1998-08-25,CNY,CNE000000WY0,759.0
600187.XSHG,600187,国中水务,GZSW,XSHG,E,L,1998-11-11,CNY,CNE000000XQ4,760.0
600188.XSHG,600188,兖州煤业,YZMY,XSHG,E,L,1998-07-01,CNY,CNE000000WV6,761.0
600189.XSHG,600189,吉林森工,JLSG,XSHG,E,L,1998-10-07,CNY,CNE000000XG5,762.0
600190.XSHG,600190,锦州港,JZG,XSHG,E,L,1999-06-09,CNY,CNE000000Z85,763.0
600191.XSHG,600191,华资实业,HZSY,XSHG,E,L,1998-12-10,CNY,CNE000000XY8,764.0
600192.XSHG,600192,长城电工,CCDG,XSHG,E,L,1998-12-24,CNY,CNE000000Y29,765.0
600193.XSHG,600193,创兴资源,CXZY,XSHG,E,L,1999-05-27,CNY,CNE000000YZ3,766.0
600195.XSHG,600195,中牧股份,ZMGF,XSHG,E,L,1999-01-07,CNY,CNE000000Y03,767.0
600196.XSHG,600196,复星医药,FXYY,XSHG,E,L,1998-08-07,CNY,CNE000000X38,768.0
600197.XSHG,600197,伊力特,YLT,XSHG,E,L,1999-09-16,CNY,CNE0000010C7,769.0
600198.XSHG,600198,大唐电信,DTDX,XSHG,E,L,1998-10-21,CNY,CNE000000X87,770.0
600199.XSHG,600199,金种子酒,JZZJ,XSHG,E,L,1998-08-12,CNY,CNE000000X61,771.0
600200.XSHG,600200,江苏吴中,JSWZ,XSHG,E,L,1999-04-01,CNY,CNE000000YP4,772.0
600201.XSHG,600201,金宇集团,JYJT,XSHG,E,L,1999-01-15,CNY,CNE000000Y37,773.0
600202.XSHG,600202,哈空调,HKT,XSHG,E,L,1999-06-03,CNY,CNE000000Z69,774.0
600203.XSHG,600203,福日电子,FRDZ,XSHG,E,L,1999-05-14,CNY,CNE000000Z36,775.0
600206.XSHG,600206,有研新材,YYXC,XSHG,E,L,1999-03-19,CNY,CNE000000YF5,777.0
600207.XSHG,600207,安彩高科,ACGK,XSHG,E,L,1999-07-14,CNY,CNE000000ZQ9,778.0
600208.XSHG,600208,新湖中宝,XHZB,XSHG,E,L,1999-06-23,CNY,CNE000000ZH8,779.0
600209.XSHG,600209,罗顿发展,LDFZ,XSHG,E,L,1999-03-25,CNY,CNE000000YK5,780.0
600210.XSHG,600210,紫江企业,ZJQY,XSHG,E,L,1999-08-24,CNY,CNE000001055,781.0
600211.XSHG,600211,西藏药业,XZYY,XSHG,E,L,1999-07-21,CNY,CNE000000ZW7,782.0
600212.XSHG,600212,江泉实业,JQSY,XSHG,E,L,1999-08-17,CNY,CNE000001014,783.0
